dokument_kod	dokument_plik	dokument_tytul	url_stabilny	poziom	glebokosc	kolejnosc	sekcja_tytul	anchor	anchor_status	deep_link	opis
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	17	okres 11 od 17.05 do 23.05	okres-11	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-11	Rejestr 17–23 maja: uderzenia połączone z kampanią komunikacyjną i sygnalizacją.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H4	4	18	Trzydniowa kampania komunikacyjna 17–18.05	okres-11-trzydniowa-kampania	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-11-trzydniowa-kampania	Zsynchronizowana warstwa komunikacyjna 17–18 maja nad kampanią kinetyczną.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	19	okres 12 od 24.05 do 30.05	okres-12	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-12	Rejestr 24–30 maja: kulminacja uderzeń głębokich i formalizacja „long-range sanctions”.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H4	4	20	27.05 — największy pakiet uderzeń głębokich w wojnie	okres-12-pakiet-2705	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-12-pakiet-2705	27 maja: największy dotąd pakiet równoległych uderzeń głębokich.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	21	Statystyki maja — Naczelny Dowódca ZSU (gen. Syrski)	statystyki-maja-syrski	OK	https://maciektora-hue.github.io/rosja/lista-celow/#statystyki-maja-syrski	Oficjalny bilans ZSU za maj: cele Deep Strike, straty, terytorium i obrona powietrzna.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	22	okres 13 od 31.05 do 06.06	okres-13	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-13	Rejestr 31 maja–6 czerwca: SPIEF, Bałtyk, Krym i rozszerzenie kampanii do około 1000 km.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H4	4	23	03.06 — uderzenie w dniu otwarcia SPIEF	okres-13-spief	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-13-spief	Uderzenie w Petersburg w dniu otwarcia SPIEF jako czysta sygnalizacja kalendarzem.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	24	okres 14 od 07.06 do 13.06	okres-14	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-14	Rejestr 7–13 czerwca: interdykcja R-280, podstacje, kolej, arsenały i nowe typy celów.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	25	okres 15 od 14.06 do 20.06	okres-15	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-15	Rejestr 14–20 czerwca: dalsza presja na paliwa, Moskwę, Krym i infrastrukturę.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	26	okres 16 od 21.06 (w toku)	okres-16	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-16	Rejestr od 21 czerwca: Krym jako wyspa, mikroelektronika, rafinerie i krajowa kaskada paliwowa.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H1	1	1	lipiec 2026. przejscie na hurt	tytul	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#tytul	Lipiec 2026 jako przejście ukraińskiej presji z pojedynczych uderzeń na skalę systemową. Analiza paliw, gospodarki, mobilizacji, adaptacji i kurczących się opcji Rosji.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	2	I. Skala hurtu	skala-hurtu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#skala-hurtu	Zmiana jednostki pomiaru: z pojedynczych trafień na bilans całych klas zdolności.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	3	1. Przerób — dno dwudziestolecia	przerob-dno-dwudziestolecia	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#przerob-dno-dwudziestolecia	Rosyjski przerób ropy na minimum od dwóch dekad, z trwałymi wyłączeniami rafinerii.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	4	2. Tempo uderzeń	tempo-uderzen	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#tempo-uderzen	Skok liczby i geograficznego zasięgu trafień w rosyjską infrastrukturę paliwową.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H6	6	5	"o „przerwie"", której nie było"	dygresja-o-lulu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dygresja-o-lulu	Rzekoma pauza rafineryjna była przesunięciem kampanii na magazyny i logistykę.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	6	3. Zasięg kryzysu po stronie rosyjskiej	zasieg-kryzysu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#zasieg-kryzysu	Deficyt paliw obejmuje niemal całą Rosję i zaczyna dotykać także frontu.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	7	"4. Co znaczy „hurt"""	co-znaczy-hurt	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-znaczy-hurt	Celami stają się klasy obiektów, a miarą bilans i nieodwracalność strat.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	8	II. Marketplace jako cel	marketplace-jako-cel	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#marketplace-jako-cel	Magazyny handlu internetowego jako element wojskowej logistyki i kanał transmisji strat finansowych.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	9	1. Kampania Wildberries	kampania-wildberries	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#kampania-wildberries	Seria uderzeń w magazyny Wildberries odsłania nową, słabo bronioną klasę celów.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H6	6	10	o ewakuacji, której nie było	dygresja-ewakuacja	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dygresja-ewakuacja	Brak ewakuacji pracowników jako wskaźnik nieprzygotowania systemu na tę kategorię uderzeń.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	11	2. Pierwszy Ozon	pierwszy-ozon	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#pierwszy-ozon	Rozszerzenie kampanii z Wildberries na infrastrukturę Ozona.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	12	3. Uzasadnienie celu	uzasadnienie-celu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#uzasadnienie-celu	Marketplace jako realny węzeł dostaw wojskowych, nie przypadkowy obiekt cywilny.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	13	4. Powód, nie pretekst — i przypieczętowanie przez UE	powod-nie-pretekst	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#powod-nie-pretekst	Rosyjskie oznaczenia wojskowych towarów potwierdzają materialny powód wyboru celu.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	14	Co mogła zrobić Unia	co-mogla-zrobic-ue	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-mogla-zrobic-ue	UE odpowiada sankcjami na te same podmioty, zamiast podważać ukraińską kwalifikację celu.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	15	5. Efekt finansowy i przerzucenie ryzyka	efekt-finansowy	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#efekt-finansowy	Straty magazynowe przechodzą na sprzedawców, kredyty, rezerwy bankowe i państwo.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	16	III. Milczenie strategiczne Zachodu	milczenie-strategiczne	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#milczenie-strategiczne	Zachód działa według analiz strukturalnych, ale publicznie mówi głównie o bieżących zdarzeniach.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	17	1. Luka między wiedzą a mową	luka-miedzy-wiedza-a-mowa	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#luka-miedzy-wiedza-a-mowa	Decyzje Zachodu zdradzają więcej wiedzy strategicznej niż oficjalne wypowiedzi.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	18	2. Słowo urzędującego to zobowiązanie, nie opinia	slowo-jako-zobowiazanie	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#slowo-jako-zobowiazanie	Strategiczna prognoza urzędującego polityka natychmiast tworzy obowiązek działania.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	19	3. Pytanie, którego nikt nie chce usłyszeć	pytanie-ktorego-nikt-nie-chce	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#pytanie-ktorego-nikt-nie-chce	Rozpad Rosji otwiera niewygodne pytanie o kontrolę arsenału jądrowego.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H6	6	20	o cenie ropy	dygresja-cena-ropy	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dygresja-cena-ropy	Słowa decydentów o rosyjskiej ropie same mogą poruszać cenami energii.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	21	4. Asymetria kosztu pomyłki	koszt-pomylki	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#koszt-pomylki	Politycznie taniej milczeć niż publicznie pomylić się co do rozpadu Rosji.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	22	5. Emeryci mówią — test kontrolny	emeryci-mowia	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#emeryci-mowia	Po odejściu z urzędu ci sami ludzie mówią znacznie swobodniej o scenariuszach końcowych.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	23	6. Media też — inny mechanizm, ten sam skutek	media-tez	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#media-tez	Media unikają kategorycznych prognoz strukturalnych z innych powodów niż urzędujący politycy.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	24	7. Błąd ramy porównawczej	blad-ramy-porownawczej	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#blad-ramy-porownawczej	Błędne analogie historyczne zasłaniają odmienną strukturę obecnej rosyjskiej erozji.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	25	8. Kto może zobaczyć, że król jest nagi	kto-moze-zobaczyc	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#kto-moze-zobaczyc	Najłatwiej nazwać pełny obraz tym, którzy nie ponoszą kosztu własnej diagnozy.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	26	IV. Budanow i Zełenski — zmiana języka	budanow-zelenski	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#budanow-zelenski	Zmiana języka ukraińskiego kierownictwa z przetrwania na termin zakończenia wojny.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	27	1. Awans, który sam jest tezą	awans-ktory-jest-teza	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#awans-ktory-jest-teza	Awans Budanowa odczytany jako przesunięcie ciężaru ku fazie politycznego domknięcia.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	28	2. Od przetrwania do terminu	od-przetrwania-do-terminu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#od-przetrwania-do-terminu	Publiczny język przechodzi od „wytrzymamy” do konkretnego okna zakończenia wojny.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	29	3. Doktryna maksymalizacji eskalacji	doktryna-maksymalizacji	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#doktryna-maksymalizacji	Wyjście z eskalacji przez zwiększenie presji aż do wymuszenia decyzji przeciwnika.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	30	4. Dosłowność jako narzędzie	doslownosc	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#doslownosc	Dosłowne komunikaty jako świadome ograniczenie nadinterpretacji i propagandowego szumu.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	31	5. Rejestr mnicha-wojownika	rejestr-mnicha	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#rejestr-mnicha	Budanow jako chłodny nadawca opisujący zweryfikowane zadania bez triumfalizmu.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	32	Ta sama brakująca warstwa	ta-sama-warstwa	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#ta-sama-warstwa	Brak performatywnego triumfu jako wspólna cecha analizowanych wypowiedzi.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	33	Nawiązanie: gramatyka Budanowa	gramatyka-budanowa	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#gramatyka-budanowa	Lipcowy język potwierdza wcześniejszy odczyt przemilczeń i kolejności komunikacji Budanowa.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	34	6. Co mówią, a czego nadal nie	co-mowia-a-czego-nie	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-mowia-a-czego-nie	Jawność kończy się przed pytaniem o rozpad Rosji, Putina i arsenał jądrowy.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	35	V. Kasparow — stała odniesienia	kasparow	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#kasparow	Niezmienna od lat diagnoza Kasparowa jako linia bazowa dla przesuwającej się rzeczywistości.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	36	1. Dwadzieścia lat tej samej tezy	dwadziescia-lat-tej-samej-tezy	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dwadziescia-lat-tej-samej-tezy	Stała teza: reżim Putina kończy się dopiero wraz z rosyjską porażką.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	37	2. Trzy rzeczy, których nie mówi nikt inny	trzy-rzeczy-ktorych-nikt-nie-mowi	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#trzy-rzeczy-ktorych-nikt-nie-mowi	Kasparow wypowiada wprost trzy wnioski omijane przez urzędujących decydentów.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	38	Po pierwsze: Rosja się rozpadnie	teza-rozpadnie-sie	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#teza-rozpadnie-sie	Rozpad rosyjskiej konstrukcji imperialnej jako przewidywany skutek przegranej reżimu.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	39	Po drugie: Rosja powinna się rozpaść	teza-powinna-sie-rozpasc	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#teza-powinna-sie-rozpasc	Rozpad Rosji przedstawiony także jako pożądany wynik moralny i strategiczny.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	40	Po trzecie: na tej wojnie zarabiają Chiny, i właściwie nikt inny	teza-chiny-zyskuja	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#teza-chiny-zyskuja	Pekin jako główny beneficjent przeciągającej się wojny i rosnącej zależności Rosji.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	41	I wniosek, który wynika z trzech powyższych: to nic strasznego	teza-nic-strasznego	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#teza-nic-strasznego	Rozpad imperium nie musi być katastrofą większą niż koszt jego dalszego trwania.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	42	3. Dlaczego teraz brzmi inaczej	dlaczego-teraz-brzmi-inaczej	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dlaczego-teraz-brzmi-inaczej	Dane przesunęły się w stronę diagnozy, która wcześniej brzmiała jak dysydencka przesada.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	43	4. Trzy głosy, jeden model	trzy-glosy-jeden-model	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#trzy-glosy-jeden-model	Zachód, Ukraina i Kasparow różnią się stopniem zobowiązania, niekoniecznie wiedzy.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	44	VI. Jak niewinnie zaczął się hurt	geneza-hurtu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#geneza-hurtu	Hurt wyrósł z reakcji na rosyjski atak, ale utrzymał się dzięki wysokiej skuteczności.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	45	1. Drabina zaczęła się wcześniej	drabina-zaczela-sie-wczesniej	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#drabina-zaczela-sie-wczesniej	Lipcowy hurt opiera się na zdolnościach budowanych wcześniej dla większej autonomii Ukrainy.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	46	2. Dwa motory w jednym kierunku	dwa-motory	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dwa-motory	Kalkulacja strategiczna i odwet moralny popychają kampanię w tym samym kierunku.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	47	3. Drabina lipcowa, dzień po dniu	drabina-lipcowa	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#drabina-lipcowa	Dzień po dniu odpowiedź eskaluje od gestu do trwałej kampanii nowych celów.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	48	4. Odpowiedź podwójna — realna i wizerunkowa	odpowiedz-podwojna	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#odpowiedz-podwojna	Jednoczesny efekt materialny i komunikacyjny po rosyjskim ataku.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	49	5. Pewność następnego kroku	pewnosc-nastepnego-kroku	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#pewnosc-nastepnego-kroku	Odnawialny zasób broni zwiększa możliwość powtarzania udanych ruchów bez wielkiej stawki magazynowej.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	50	6. Przypadkowa trwałość	przypadkowa-trwalosc	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#przypadkowa-trwalosc	Tymczasowa odpowiedź zostaje utrzymana, bo nowa klasa celów okazuje się wyjątkowo opłacalna.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	51	VII. Inwersja historyczna	inwersja-historyczna	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#inwersja-historyczna	Rosja walczy dziś przeciw zapleczu ludzkiego i przemysłowego, które dawniej zasilało jej zwycięstwa.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	52	1. Czym Rosja wygrywała wojny	czym-rosja-wygrywala	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#czym-rosja-wygrywala	Imperium korzystało przez stulecia z ukraińskich ludzi, przemysłu i kompetencji wojskowych.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	53	2. Amputacja własnego mięśnia	amputacja	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#amputacja	Atak na Ukrainę odciął Rosję od części własnego historycznego zaplecza siłowego.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	54	3. Co z tego wynika dla tej wojny	co-z-tego-wynika	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-z-tego-wynika	Utracone kompetencje imperium tłumaczą rosyjskie braki i ukraińską zdolność innowacji.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	55	VIII. Prognoza dogania rzeczywistość	prognoza-dogania	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#prognoza-dogania	Wcześniej niszowy scenariusz przyspieszonego rozstrzygnięcia wchodzi do języka decydentów.
